MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	39,078125	s	26.03.2024 09:56:20
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M04_Z03
Protokoll Seite	-
Durchmesser [mm]:	99
Höhe [mm]:	298,9
Masse [g]:	5382
Bediener Information Ende

Datenerfassung						Zeit:	140,125	s	26.03.2024 09:58:01
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
0,0028942944	-10,349712
-2,160531	-326,59811

Datenerfassung						Zeit:	140,12988	s	26.03.2024 09:58:01
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
94,577148	0	-155,3331	-0,23661007	45377	0,39623353
94,702148	0	-156,69818	-0,23720832	45377	0,39623499
94,827148	0	-157,71281	-0,23777823	45377	0,39623642
94,952148	0	-157,37976	-0,23879421	45377	0,39623788
95,077148	0	-157,11632	-0,23917912	45377	0,39623931
95,202148	0	-158,53267	-0,24064119	45377	0,39624077
95,327148	0	-159,56755	-0,24150202	45377	0,3962422
95,452148	0	-159,52345	-0,24173923	45377	0,39624366
95,577148	0	-159,12245	-0,24282534	45377	0,39624509
95,702148	0	-160,25346	-0,24407555	45377	0,39624655
95,827148	0	-161,446	-0,24511988	45377	0,39624801
95,952148	0	-161,31308	-0,24515122	45377	0,39624944
96,077148	0	-161,27046	-0,24631043	45377	0,3962509
96,202148	0	-162,25543	-0,24745919	45377	0,39625233
96,327148	0	-163,51144	-0,24962395	45377	0,39625379
96,452148	0	-163,69249	-0,2489153	45377	0,39625522
96,577148	0	-163,31833	-0,25024608	45377	0,39625669
96,702148	0	-163,92749	-0,25142616	45377	0,39625812
96,827148	0	-165,58226	-0,25288078	45377	0,39625958
96,952148	0	-165,54933	-0,2527853	45377	0,39626101
97,077148	0	-164,67567	-0,2536864	45377	0,39626247
97,202148	0	-165,9597	-0,25432941	45377	0,39626393
97,327148	0	-167,68243	-0,25513056	45377	0,39626536
97,452148	0	-167,67155	-0,25607941	45377	0,39626682
97,577148	0	-166,72711	-0,25739378	45377	0,39626825
97,702148	0	-167,85991	-0,25860074	45377	0,39626971
97,827148	0	-169,58307	-0,25937802	45377	0,39627114
97,952148	0	-169,73909	-0,25937355	45377	0,3962726
98,077148	0	-168,46086	-0,25987333	45377	0,39627403
98,202148	0	-169,65445	-0,2615577	45377	0,39627549
98,327148	0	-171,61871	-0,26212463	45377	0,39627692
98,452148	0	-171,62483	-0,2627005	45377	0,39627838
98,577148	0	-170,52914	-0,26466534	45377	0,39627984
98,702148	0	-171,59473	-0,2657589	45377	0,39628127
98,827148	0	-173,63544	-0,26748055	45377	0,39628273
98,952148	0	-173,65556	-0,26664209	45377	0,39628416
99,077148	0	-172,37317	-0,26729557	45377	0,39628562
99,202148	0	-173,19049	-0,26792961	45377	0,39628705
99,327148	0	-175,45607	-0,26991087	45377	0,39628851
99,452148	0	-175,71832	-0,27024803	45377	0,39628994
99,577148	0	-174,45993	-0,27128938	45377	0,3962914
99,702148	0	-175,33835	-0,27239937	45377	0,39629284
99,827148	0	-177,20457	-0,27330643	45377	0,3962943
99,952148	0	-177,37221	-0,27390918	45377	0,39629576
100,07715	0	-176,24568	-0,27344221	45377	0,39629719
100,20215	0	-177,1472	-0,27558756	45377	0,39629865
100,32715	0	-179,27733	-0,27677214	45377	0,39630008
100,45215	0	-179,69589	-0,27704814	45377	0,39630154
100,57715	0	-178,31531	-0,27795967	45377	0,39630297
100,70215	0	-179,13307	-0,27859226	45377	0,39630443
100,82715	0	-181,30209	-0,27989468	45377	0,39630586
100,95215	0	-181,44664	-0,28074208	45377	0,39630732
101,07715	0	-180,2757	-0,28112403	45377	0,39630875
101,20215	0	-181,13937	-0,28237274	45377	0,39631021
101,32715	0	-183,56245	-0,28475234	45377	0,39631167
101,45215	0	-183,76764	-0,28443605	45377	0,3963131
101,57715	0	-182,4097	-0,28513128	45377	0,39631456
101,70215	0	-183,11571	-0,28708118	45377	0,39631599
101,82715	0	-185,17743	-0,28771973	45377	0,39631745
101,95215	0	-185,66396	-0,28757054	45377	0,39631888
102,07715	0	-184,22137	-0,28752279	45377	0,39632034
102,20215	0	-184,89983	-0,28894159	45377	0,39632177
102,32715	0	-187,26971	-0,28985763	45377	0,39632323
102,45215	0	-187,53047	-0,29166582	45377	0,39632466
102,57715	0	-186,11502	-0,29134506	45377	0,39632612
102,70215	0	-186,92415	-0,2943781	45377	0,39632758
102,82715	0	-189,29448	-0,29496589	45377	0,39632902
102,95215	0	-189,39223	-0,29516134	45377	0,39633048
103,07715	0	-187,98869	-0,29494652	45377	0,39633191
103,20215	0	-188,94012	-0,29712915	45377	0,39633337
103,32715	0	-191,45679	-0,29793331	45377	0,3963348
