MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	20,342773	s	30.06.2023 08:08:27
Datum	30.6.2023
Prüfer	Mac, Sc
Probe 	Pittrich TP2_CEM I_420_oF 30.5.23 Druck E-Modul 5
Masse	5381,2
Länge	300,0
Durchmesser	99,0
Bediener Information Ende

Datenerfassung						Zeit:	469,87109	s	30.06.2023 08:15:57
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45107	130,85156	-3,9000001	-3,8689449	0,56684911	1,2735355	0,69208419	-0,62154633
45107	131,35156	-3,9000001	-3,8922131	0,56724995	1,273469	0,69216043	-0,64361703
45107	131,85156	-3,9000001	-3,8940554	0,56695044	1,2734978	0,69234246	-0,66428804
45107	132,35156	-3,9000001	-3,8993192	0,56781769	1,2734767	0,69252777	-0,67004025
45107	132,85156	-3,9000001	-3,878696	0,56732893	1,2735647	0,69262207	-1,1222308
45107	133,35156	-3,9000001	-3,8764048	0,56718737	1,2735615	0,69265604	-0,33603615
45107	133,85156	-3,9000001	-3,8902109	0,56677312	1,2735039	0,69289798	-0,75407934
45107	134,35156	-3,9000001	-3,8900115	0,56829154	1,2734783	0,69300693	-0,75608391
45107	134,85156	-3,9000001	-3,924612	0,56752712	1,2734691	0,69317204	-0,75594747
45107	135,35156	-3,9000001	-3,87468	0,56793988	1,2735097	0,69330412	-0,75583762
45107	135,85156	-3,9000001	-3,8776789	0,56713521	1,2735792	0,69340223	-0,75583559
45107	136,35156	-3,9000001	-3,9017107	0,5679965	1,2735202	0,69360071	-0,75619328
45107	136,85156	-3,9000001	-3,8848035	0,56683719	1,2735281	0,69373238	-0,76836514
45107	137,35156	-3,9000001	-3,8886704	0,56723356	1,2735521	0,69385791	-1,2572926
45107	137,85156	-3,9000001	-3,8791969	0,56734085	1,2735819	0,69394255	-1,2460661
45107	138,35156	-3,9000001	-3,8921013	0,56726336	1,2735316	0,69412965	-1,2459047
45107	138,85156	-3,9000001	-3,8933232	0,56704432	1,2735462	0,69421697	-1,2471184
45107	139,35156	-3,9000001	-3,8965793	0,56656748	1,2735142	0,69426501	-1,2469589
45107	139,85156	-3,9000001	-3,9000921	0,56734234	1,2735074	0,69432658	-1,247926
45107	140,35156	-3,9000001	-3,8729458	0,56701154	1,2735008	0,69445008	-1,2495059
45107	140,85156	-3,9000001	-3,8700457	0,56776702	1,2736975	0,69457209	-1,2543329
45107	141,35156	-3,9000001	-3,9022174	0,56684017	1,2735565	0,69468021	-1,2537768
45107	141,85156	-3,9000001	-3,8894322	0,56693703	1,2735804	0,69473022	-1,2573779
45107	142,35156	-3,9000001	-3,8740206	0,56697428	1,2735512	0,69480008	-1,2552261
45107	142,85156	-3,9000001	-3,8959422	0,56767613	1,2735542	0,69488376	-1,244694
45107	143,35156	-3,9000001	-3,9077866	0,56723952	1,2735385	0,69500917	-1,1286888
45107	143,85156	-3,9000001	-3,8933196	0,56760907	1,2736248	0,69507349	-1,0809029
45107	144,35156	-3,9000001	-3,8756411	0,56675971	1,2736311	0,69515055	-0,7277801
45107	144,85156	-3,9000001	-3,8642082	0,56759864	1,2736803	0,69522381	-0,061362695
45107	145,35156	-3,9000001	-3,8651116	0,56804568	1,2736241	0,6952129	-0,060281958
45107	145,85156	-3,9000001	-3,9015393	0,56745112	1,2736077	0,69532043	-0,060319155
45107	146,35156	-3,9000001	-3,8911979	0,5673483	1,2735481	0,69537407	-0,06032037
