MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Datenerfassung						Zeit:	265,93262	s	18.07.2023 10:59:13
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45125	259,88184	-118,4	-118,43618	-0,32417923	-0,041656017	-0,04984124	-0,048724517
45125	260,08203	-118,4	-118,38959	-0,32442808	-0,041608691	-0,04975836	-0,048620228
45125	260,28223	-118,4	-118,49239	-0,32401085	-0,041635662	-0,049838588	-0,048692837
45125	260,48242	-118,4	-118,40577	-0,32387972	-0,041706592	-0,049811855	-0,048717435
45125	260,68262	-118,4	-118,45807	-0,32428801	-0,04169926	-0,049819425	-0,048620258
45125	260,88281	-118,4	-118,39372	-0,32428354	-0,041652381	-0,049794212	-0,048612352
45125	261,08301	-118,4	-118,47105	-0,32398552	-0,041698575	-0,049837425	-0,048739329
45125	261,2832	-118,4	-118,39384	-0,32412559	-0,041678697	-0,049836919	-0,048584107
45125	261,4834	-118,4	-118,4384	-0,3242299	-0,041724712	-0,049899086	-0,04857609
45125	261,68359	-118,4	-118,39159	-0,32409579	-0,041659504	-0,049815819	-0,048649423
45125	261,88379	-118,4	-118,45202	-0,32418519	-0,041712403	-0,049803928	-0,048575982
45125	262,08398	-118,4	-118,39241	-0,32413602	-0,041687429	-0,049755529	-0,048639346
45125	262,28418	-118,4	-118,44521	-0,32406747	-0,041687429	-0,049839482	-0,048656523
45125	262,48438	-118,4	-118,41344	-0,3242299	-0,041741043	-0,049872354	-0,048676312
45125	262,68457	-118,4	-118,45571	-0,32380521	-0,041693091	-0,049867615	-0,048676498
45125	262,88477	-118,4	-118,39294	-0,32418668	-0,041624278	-0,04978238	-0,048600528
45125	263,08496	-118,4	-118,47088	-0,32449812	-0,041735411	-0,049935624	-0,048687588
45125	263,28516	-118,4	-118,4012	-0,32455176	-0,041789532	-0,049825981	-0,048672274
45125	263,48535	-118,4	-118,42294	-0,32415241	-0,041719675	-0,049833313	-0,048583046
45125	263,68555	-118,4	-118,41168	-0,32412261	-0,04172948	-0,049860731	-0,04862022
45125	263,88574	-118,4	-118,42853	-0,32459795	-0,041746467	-0,049863711	-0,048634809
45125	264,08594	-118,4	-118,40215	-0,32469481	-0,041657656	-0,049875364	-0,048528038
45125	264,28613	-118,4	-118,44562	-0,32390505	-0,041660547	-0,049878046	-0,048768621
45125	264,48633	-118,4	-118,44926	-0,32465607	-0,041708529	-0,049872026	-0,048587777
45125	264,68652	-118,4	-118,38564	-0,32431334	-0,041691184	-0,049817607	-0,048574373
45125	264,88672	-118,4	-118,46088	-0,32488406	-0,041680098	-0,049822345	-0,048723824
45125	265,08691	-118,4	-118,41779	-0,32430291	-0,04166615	-0,049800113	-0,048722301
45125	265,28711	-118,4	-118,43732	-0,3247723	-0,04169485	-0,049833164	-0,048684075
45125	265,4873	-118,4	-118,42249	-0,32407492	-0,041739613	-0,049823031	-0,048677668
45125	265,6875	-118,4	-118,49937	-0,32466948	-0,04181388	-0,049868122	-0,048762754
